order_id,order_datetime,orderitem_id,order_quantity,product_id,product_name,product_price
1618,2018-05-26 19:05:00,2986,1,5,Onion Chutney,0.5
1618,2018-05-26 19:05:00,2987,1,4,Red Sauce,0.5
1619,2018-05-26 18:48:00,2988,2,5,Onion Chutney,0.5
1619,2018-05-26 18:48:00,2989,2,1,Mint Sauce,0.5
1620,2018-05-26 18:20:00,2990,2,3,Mango Chutney,0.5
1621,2018-05-26 17:40:00,2991,1,3,Mango Chutney,0.5
1622,2018-05-26 17:36:00,2992,2,5,Onion Chutney,0.5
1622,2018-05-26 17:36:00,2993,1,1,Mint Sauce,0.5
1622,2018-05-26 17:36:00,2994,1,4,Red Sauce,0.5
1623,2018-05-26 17:07:00,2995,1,3,Mango Chutney,0.5
1623,2018-05-26 17:07:00,2996,1,1,Mint Sauce,0.5
1623,2018-05-26 17:07:00,2997,1,5,Onion Chutney,0.5
1624,2018-05-25 22:05:00,2998,1,3,Mango Chutney,0.5
1625,2018-05-25 21:38:00,2999,1,4,Red Sauce,0.5
1625,2018-05-25 21:38:00,3000,1,1,Mint Sauce,0.5
1626,2018-05-25 20:04:00,3001,1,4,Red Sauce,0.5
1626,2018-05-25 20:04:00,3002,1,5,Onion Chutney,0.5
1627,2018-05-25 19:44:00,3003,1,3,Mango Chutney,0.5
1628,2018-05-25 19:12:00,3004,1,3,Mango Chutney,0.5
1628,2018-05-25 19:12:00,3005,1,1,Mint Sauce,0.5
1629,2018-05-25 19:00:00,3006,1,3,Mango Chutney,0.5
1630,2018-05-25 17:51:00,3007,1,1,Mint Sauce,0.5
1631,2018-05-25 17:46:00,3008,2,3,Mango Chutney,0.5
1632,2018-05-23 17:17:00,3009,1,1,Mint Sauce,0.5
1633,2018-05-22 19:42:00,3010,1,3,Mango Chutney,0.5
1634,2018-05-21 18:11:00,3011,2,3,Mango Chutney,0.5
1635,2018-05-20 18:45:00,3012,1,5,Onion Chutney,0.5
1635,2018-05-20 18:45:00,3013,1,4,Red Sauce,0.5
1635,2018-05-20 18:45:00,3014,1,3,Mango Chutney,0.5
1636,2018-05-20 18:07:00,3015,1,1,Mint Sauce,0.5
1637,2018-05-20 17:35:00,3016,1,3,Mango Chutney,0.5
1638,2018-05-19 20:46:00,3017,1,3,Mango Chutney,0.5
1639,2018-05-19 19:35:00,3018,1,1,Mint Sauce,0.5
1640,2018-05-19 19:22:00,3019,1,5,Onion Chutney,0.5
1641,2018-05-19 17:39:00,3020,2,1,Mint Sauce,0.5
1642,2018-05-18 19:44:00,3021,1,3,Mango Chutney,0.5
1642,2018-05-18 19:44:00,3022,1,1,Mint Sauce,0.5
1643,2018-05-17 22:15:00,3023,1,3,Mango Chutney,0.5
1644,2018-05-17 20:31:00,3024,1,3,Mango Chutney,0.5
1645,2018-05-17 20:20:00,3025,1,3,Mango Chutney,0.5
1646,2018-05-17 19:05:00,3026,1,1,Mint Sauce,0.5
1647,2018-05-16 17:51:00,3027,1,3,Mango Chutney,0.5
1648,2018-05-16 17:37:00,3028,1,3,Mango Chutney,0.5
1649,2018-05-14 19:08:00,3029,1,1,Mint Sauce,0.5
1649,2018-05-14 19:08:00,3030,1,3,Mango Chutney,0.5
1650,2018-05-13 21:42:00,3031,1,3,Mango Chutney,0.5
1651,2018-05-13 16:43:00,3032,2,5,Onion Chutney,0.5
1652,2018-05-13 12:06:00,3033,1,2,Lime Pickle,0.5
1653,2018-05-13 11:56:00,3034,1,2,Lime Pickle,0.5
1654,2018-05-12 22:13:00,3035,1,3,Mango Chutney,0.5
1655,2018-05-12 20:49:00,3036,3,5,Onion Chutney,0.5
1656,2018-05-12 19:50:00,3037,1,3,Mango Chutney,0.5
1657,2018-05-12 19:20:00,3038,1,3,Mango Chutney,0.5
1658,2018-05-12 19:19:00,3039,2,3,Mango Chutney,0.5
1659,2018-05-12 19:02:00,3040,1,3,Mango Chutney,0.5
1660,2018-05-12 18:48:00,3041,1,3,Mango Chutney,0.5
1661,2018-05-12 18:15:00,3042,1,1,Mint Sauce,0.5
1661,2018-05-12 18:15:00,3043,1,3,Mango Chutney,0.5
1661,2018-05-12 18:15:00,3044,1,4,Red Sauce,0.5
1662,2018-05-12 18:09:00,3045,2,5,Onion Chutney,0.5
1663,2018-05-12 17:20:00,3046,1,1,Mint Sauce,0.5
1664,2018-05-12 15:13:00,3047,1,2,Lime Pickle,0.5
1665,2018-05-12 13:52:00,3048,1,4,Red Sauce,0.5
1666,2018-05-12 13:49:00,3049,1,4,Red Sauce,0.5
1667,2018-05-12 13:48:00,3050,1,4,Red Sauce,0.5
1668,2018-05-12 13:30:00,3051,1,2,Lime Pickle,0.5
1669,2018-05-12 13:22:00,3052,1,4,Red Sauce,0.5
1670,2018-05-11 19:31:00,3053,1,4,Red Sauce,0.5
1670,2018-05-11 19:31:00,3054,1,5,Onion Chutney,0.5
1671,2018-05-11 19:27:00,3055,1,1,Mint Sauce,0.5
1671,2018-05-11 19:27:00,3056,1,3,Mango Chutney,0.5
1672,2018-05-11 18:40:00,3057,1,4,Red Sauce,0.5
1673,2018-05-11 17:58:00,3058,1,3,Mango Chutney,0.5
1674,2018-05-11 17:37:00,3059,2,1,Mint Sauce,0.5
1674,2018-05-11 17:37:00,3060,2,5,Onion Chutney,0.5
1674,2018-05-11 17:37:00,3061,1,4,Red Sauce,0.5
1675,2018-05-11 14:45:00,3062,1,3,Mango Chutney,0.5
1675,2018-05-11 14:45:00,3063,1,1,Mint Sauce,0.5
1675,2018-05-11 14:45:00,3064,1,5,Onion Chutney,0.5
1676,2018-05-10 22:05:00,3065,1,4,Red Sauce,0.5
1677,2018-05-10 18:25:00,3066,2,3,Mango Chutney,0.5
1678,2018-05-10 17:51:00,3067,1,3,Mango Chutney,0.5
1679,2018-05-10 17:14:00,3068,1,3,Mango Chutney,0.5
1680,2018-05-08 18:01:00,3069,2,3,Mango Chutney,0.5
1680,2018-05-08 18:01:00,3070,2,1,Mint Sauce,0.5
1681,2018-05-07 17:50:00,3071,1,5,Onion Chutney,0.5
1682,2018-05-07 10:54:00,3072,1,5,Onion Chutney,0.5
1683,2018-05-07 01:45:00,3073,1,4,Red Sauce,0.5
1684,2018-05-07 01:43:00,3074,1,4,Red Sauce,0.5
1685,2018-05-07 01:33:00,3075,1,4,Red Sauce,0.5
1686,2018-05-07 00:58:00,3076,1,1,Mint Sauce,0.5
1687,2018-05-06 15:10:00,3077,1,5,Onion Chutney,0.5
1688,2018-05-05 13:10:00,3078,1,3,Mango Chutney,0.5
1688,2018-05-05 13:10:00,3079,1,1,Mint Sauce,0.5
1688,2018-05-05 13:10:00,3080,1,5,Onion Chutney,0.5
1688,2018-05-05 13:10:00,3081,1,4,Red Sauce,0.5
1688,2018-05-05 13:10:00,3082,1,2,Lime Pickle,0.5
1689,2018-04-25 18:40:00,3083,1,3,Mango Chutney,0.5
1689,2018-04-25 18:40:00,3084,1,1,Mint Sauce,0.5
1689,2018-04-25 18:40:00,3085,1,4,Red Sauce,0.5
1690,2018-04-25 18:05:00,3086,1,1,Mint Sauce,0.5
1691,2018-04-25 17:58:00,3087,1,1,Mint Sauce,0.5
1692,2018-04-24 20:15:00,3088,1,3,Mango Chutney,0.5
1692,2018-04-24 20:15:00,3089,1,1,Mint Sauce,0.5
1693,2018-04-24 18:33:00,3090,2,3,Mango Chutney,0.5
1694,2018-04-24 18:29:00,3091,1,3,Mango Chutney,0.5
1694,2018-04-24 18:29:00,3092,1,1,Mint Sauce,0.5
1694,2018-04-24 18:29:00,3093,1,4,Red Sauce,0.5
1694,2018-04-24 18:29:00,3094,1,5,Onion Chutney,0.5
1695,2018-04-23 18:21:00,3095,1,3,Mango Chutney,0.5
1695,2018-04-23 18:21:00,3096,2,1,Mint Sauce,0.5
1695,2018-04-23 18:21:00,3097,2,4,Red Sauce,0.5
1696,2018-04-23 17:53:00,3098,1,3,Mango Chutney,0.5
1697,2018-04-23 17:38:00,3099,1,1,Mint Sauce,0.5
1697,2018-04-23 17:38:00,3100,1,3,Mango Chutney,0.5
1698,2018-04-23 17:31:00,3101,1,3,Mango Chutney,0.5
1698,2018-04-23 17:31:00,3102,1,1,Mint Sauce,0.5
1699,2018-04-22 19:12:00,3103,1,1,Mint Sauce,0.5
1699,2018-04-22 19:12:00,3104,1,3,Mango Chutney,0.5
1700,2018-04-21 22:56:00,3105,1,5,Onion Chutney,0.5
1701,2018-04-21 20:40:00,3106,1,1,Mint Sauce,0.5
1702,2018-04-21 20:32:00,3107,1,3,Mango Chutney,0.5
1702,2018-04-21 20:32:00,3108,1,5,Onion Chutney,0.5
1703,2018-04-21 20:24:00,3109,2,3,Mango Chutney,0.5
1704,2018-04-21 20:01:00,3110,2,3,Mango Chutney,0.5
1704,2018-04-21 20:01:00,3111,1,1,Mint Sauce,0.5
1704,2018-04-21 20:01:00,3112,1,5,Onion Chutney,0.5
1705,2018-04-21 19:39:00,3113,1,3,Mango Chutney,0.5
1706,2018-04-21 19:16:00,3114,1,1,Mint Sauce,0.5
1706,2018-04-21 19:16:00,3115,1,4,Red Sauce,0.5
1707,2018-04-21 19:10:00,3116,1,4,Red Sauce,0.5
1707,2018-04-21 19:10:00,3117,1,1,Mint Sauce,0.5
1708,2018-04-21 18:38:00,3118,1,5,Onion Chutney,0.5
1708,2018-04-21 18:38:00,3119,1,3,Mango Chutney,0.5
1709,2018-04-21 17:08:00,3120,1,1,Mint Sauce,0.5
1710,2018-04-21 14:00:00,3121,1,1,Mint Sauce,0.5
1711,2018-04-20 20:06:00,3122,1,5,Onion Chutney,0.5
1712,2018-04-20 19:50:00,3123,1,1,Mint Sauce,0.5
1712,2018-04-20 19:50:00,3124,1,5,Onion Chutney,0.5
1712,2018-04-20 19:50:00,3125,1,4,Red Sauce,0.5
1713,2018-04-20 01:58:00,3126,1,5,Onion Chutney,0.5
1714,2018-04-19 22:46:00,3127,1,3,Mango Chutney,0.5
1715,2018-04-19 22:34:00,3128,1,1,Mint Sauce,0.5
1716,2018-04-19 22:27:00,3129,1,1,Mint Sauce,0.5
1717,2018-04-19 22:24:00,3130,1,3,Mango Chutney,0.5
1717,2018-04-19 22:24:00,3131,1,5,Onion Chutney,0.5
1717,2018-04-19 22:24:00,3132,1,2,Lime Pickle,0.5
1718,2018-04-19 19:29:00,3133,1,3,Mango Chutney,0.5
1718,2018-04-19 19:29:00,3134,1,1,Mint Sauce,0.5
1718,2018-04-19 19:29:00,3135,1,5,Onion Chutney,0.5
1719,2018-04-19 19:21:00,3136,2,3,Mango Chutney,0.5
1719,2018-04-19 19:21:00,3137,1,5,Onion Chutney,0.5
1720,2018-04-18 22:23:00,3138,2,5,Onion Chutney,0.5
1721,2018-04-16 22:01:00,3139,1,4,Red Sauce,0.5
1722,2018-04-16 18:18:00,3140,1,5,Onion Chutney,0.5
1723,2018-04-14 22:35:00,3141,1,5,Onion Chutney,0.5
1723,2018-04-14 22:35:00,3142,1,3,Mango Chutney,0.5
1724,2018-04-14 21:18:00,3143,1,5,Onion Chutney,0.5
1724,2018-04-14 21:18:00,3144,1,4,Red Sauce,0.5
1725,2018-04-14 19:11:00,3145,1,3,Mango Chutney,0.5
1726,2018-04-14 18:54:00,3146,1,1,Mint Sauce,0.5
1726,2018-04-14 18:54:00,3147,1,4,Red Sauce,0.5
1727,2018-04-14 18:51:00,3148,1,3,Mango Chutney,0.5
1727,2018-04-14 18:51:00,3149,1,1,Mint Sauce,0.5
1727,2018-04-14 18:51:00,3150,2,5,Onion Chutney,0.5
1727,2018-04-14 18:51:00,3151,1,4,Red Sauce,0.5
1727,2018-04-14 18:51:00,3152,1,2,Lime Pickle,0.5
1728,2018-04-14 18:36:00,3153,2,3,Mango Chutney,0.5
1728,2018-04-14 18:36:00,3154,2,1,Mint Sauce,0.5
1728,2018-04-14 18:36:00,3155,2,5,Onion Chutney,0.5
1729,2018-04-14 17:55:00,3156,1,3,Mango Chutney,0.5
1730,2018-04-14 17:45:00,3157,1,3,Mango Chutney,0.5
1731,2018-04-13 19:42:00,3158,1,3,Mango Chutney,0.5
1732,2018-04-13 19:25:00,3159,1,1,Mint Sauce,0.5
1732,2018-04-13 19:25:00,3160,1,4,Red Sauce,0.5
1732,2018-04-13 19:25:00,3161,1,2,Lime Pickle,0.5
1733,2018-04-13 19:20:00,3162,1,5,Onion Chutney,0.5
1734,2018-04-13 19:20:00,3163,2,3,Mango Chutney,0.5
1734,2018-04-13 19:20:00,3164,1,5,Onion Chutney,0.5
1735,2018-04-13 18:58:00,3165,2,3,Mango Chutney,0.5
1735,2018-04-13 18:58:00,3166,2,1,Mint Sauce,0.5
1735,2018-04-13 18:58:00,3167,1,4,Red Sauce,0.5
1736,2018-04-13 18:11:00,3168,1,1,Mint Sauce,0.5
1737,2018-04-13 17:33:00,3169,1,3,Mango Chutney,0.5
1737,2018-04-13 17:33:00,3170,1,4,Red Sauce,0.5
1737,2018-04-13 17:33:00,3171,1,1,Mint Sauce,0.5
1738,2018-04-13 17:31:00,3172,2,3,Mango Chutney,0.5
1738,2018-04-13 17:31:00,3173,2,1,Mint Sauce,0.5
1738,2018-04-13 17:31:00,3174,3,5,Onion Chutney,0.5
1739,2018-04-11 19:15:00,3175,1,5,Onion Chutney,0.5
1739,2018-04-11 19:15:00,3176,1,4,Red Sauce,0.5
1739,2018-04-11 19:15:00,3177,1,3,Mango Chutney,0.5
1740,2018-04-10 18:54:00,3178,1,3,Mango Chutney,0.5
1741,2018-04-10 17:48:00,3179,1,4,Red Sauce,0.5
1742,2018-04-10 17:33:00,3180,1,3,Mango Chutney,0.5
1742,2018-04-10 17:33:00,3181,1,4,Red Sauce,0.5
1742,2018-04-10 17:33:00,3182,1,1,Mint Sauce,0.5
1743,2018-04-08 17:31:00,3183,1,4,Red Sauce,0.5
1744,2018-04-08 17:23:00,3184,1,4,Red Sauce,0.5
1745,2018-04-07 19:54:00,3185,1,3,Mango Chutney,0.5
1746,2018-04-07 18:14:00,3186,1,4,Red Sauce,0.5
1747,2018-04-07 18:10:00,3187,1,4,Red Sauce,0.5
1748,2018-04-07 18:09:00,3188,1,4,Red Sauce,0.5
1749,2018-04-07 18:06:00,3189,1,4,Red Sauce,0.5
1750,2018-04-06 19:53:00,3190,1,3,Mango Chutney,0.5
1751,2018-04-06 18:56:00,3191,1,4,Red Sauce,0.5
1752,2018-04-06 18:51:00,3192,1,3,Mango Chutney,0.5
1752,2018-04-06 18:51:00,3193,1,1,Mint Sauce,0.5
1753,2018-04-06 18:23:00,3194,1,3,Mango Chutney,0.5
1753,2018-04-06 18:23:00,3195,1,5,Onion Chutney,0.5
1753,2018-04-06 18:23:00,3196,1,2,Lime Pickle,0.5
1754,2018-04-06 18:11:00,3197,1,3,Mango Chutney,0.5
1754,2018-04-06 18:11:00,3198,1,1,Mint Sauce,0.5
1754,2018-04-06 18:11:00,3199,1,5,Onion Chutney,0.5
1754,2018-04-06 18:11:00,3200,1,4,Red Sauce,0.5
1754,2018-04-06 18:11:00,3201,1,2,Lime Pickle,0.5
1755,2018-04-06 17:57:00,3202,4,1,Mint Sauce,0.5
1756,2018-04-06 17:54:00,3203,1,1,Mint Sauce,0.5
1757,2018-04-05 21:18:00,3204,1,3,Mango Chutney,0.5
1758,2018-04-05 20:35:00,3205,1,2,Lime Pickle,0.5
1759,2018-04-05 18:19:00,3206,1,3,Mango Chutney,0.5
1760,2018-04-03 18:27:00,3207,1,3,Mango Chutney,0.5
1760,2018-04-03 18:27:00,3208,1,5,Onion Chutney,0.5
1760,2018-04-03 18:27:00,3209,1,4,Red Sauce,0.5
1761,2018-04-02 22:02:00,3210,2,5,Onion Chutney,0.5
1762,2018-04-02 18:51:00,3211,2,1,Mint Sauce,0.5
1763,2018-04-02 18:09:00,3212,2,3,Mango Chutney,0.5
1763,2018-04-02 18:09:00,3213,2,5,Onion Chutney,0.5
1763,2018-04-02 18:09:00,3214,1,1,Mint Sauce,0.5
1764,2018-04-02 18:06:00,3215,1,1,Mint Sauce,0.5
1765,2018-04-01 18:51:00,3216,1,1,Mint Sauce,0.5
1766,2018-04-01 16:27:00,3217,1,3,Mango Chutney,0.5
1767,2018-03-31 18:59:00,3218,1,3,Mango Chutney,0.5
1768,2018-03-31 18:02:00,3219,1,1,Mint Sauce,0.5
1769,2018-03-30 22:12:00,3220,1,3,Mango Chutney,0.5
1770,2018-03-30 21:36:00,3221,1,5,Onion Chutney,0.5
1771,2018-03-30 20:02:00,3222,1,1,Mint Sauce,0.5
1772,2018-03-30 18:21:00,3223,1,3,Mango Chutney,0.5
1772,2018-03-30 18:21:00,3224,1,5,Onion Chutney,0.5
1773,2018-03-30 17:41:00,3225,2,3,Mango Chutney,0.5
1773,2018-03-30 17:41:00,3226,2,1,Mint Sauce,0.5
1774,2018-03-30 17:30:00,3227,1,1,Mint Sauce,0.5
1775,2018-03-29 19:47:00,3228,1,2,Lime Pickle,0.5
1776,2018-03-29 18:17:00,3229,1,3,Mango Chutney,0.5
1777,2018-03-28 21:58:00,3230,1,3,Mango Chutney,0.5
1778,2018-03-28 21:53:00,3231,1,1,Mint Sauce,0.5
1779,2018-03-28 19:25:00,3232,1,1,Mint Sauce,0.5
1779,2018-03-28 19:25:00,3233,1,5,Onion Chutney,0.5
1779,2018-03-28 19:25:00,3234,1,4,Red Sauce,0.5
1780,2018-03-26 20:08:00,3235,1,1,Mint Sauce,0.5
1781,2018-03-26 19:30:00,3236,1,3,Mango Chutney,0.5
1781,2018-03-26 19:30:00,3237,1,5,Onion Chutney,0.5
1781,2018-03-26 19:30:00,3238,1,4,Red Sauce,0.5
1782,2018-03-26 19:22:00,3239,1,3,Mango Chutney,0.5
1783,2018-03-24 19:48:00,3240,1,3,Mango Chutney,0.5
1784,2018-03-24 18:58:00,3241,1,3,Mango Chutney,0.5
1785,2018-03-24 18:35:00,3242,1,3,Mango Chutney,0.5
1786,2018-03-24 18:37:00,3243,1,3,Mango Chutney,0.5
1787,2018-03-24 17:37:00,3244,4,3,Mango Chutney,0.5
1787,2018-03-24 17:37:00,3245,2,1,Mint Sauce,0.5
1787,2018-03-24 17:37:00,3246,4,5,Onion Chutney,0.5
1787,2018-03-24 17:37:00,3247,2,4,Red Sauce,0.5
1788,2018-03-23 18:38:00,3248,1,3,Mango Chutney,0.5
1788,2018-03-23 18:38:00,3249,1,1,Mint Sauce,0.5
1789,2018-03-22 18:29:00,3250,1,3,Mango Chutney,0.5
1790,2018-03-22 12:32:00,3251,1,2,Lime Pickle,0.5
1791,2018-03-22 12:16:00,3252,1,3,Mango Chutney,0.5
1791,2018-03-22 12:16:00,3253,1,1,Mint Sauce,0.5
1791,2018-03-22 12:16:00,3254,1,5,Onion Chutney,0.5
1792,2018-03-21 19:27:00,3255,1,4,Red Sauce,0.5
1792,2018-03-21 19:27:00,3256,1,3,Mango Chutney,0.5
1792,2018-03-21 19:27:00,3257,1,5,Onion Chutney,0.5
1793,2018-03-21 17:45:00,3258,2,3,Mango Chutney,0.5
1794,2018-03-19 18:15:00,3259,1,3,Mango Chutney,0.5
1794,2018-03-19 18:15:00,3260,1,5,Onion Chutney,0.5
1795,2018-03-19 18:08:00,3261,1,3,Mango Chutney,0.5
1795,2018-03-19 18:08:00,3262,1,5,Onion Chutney,0.5
1796,2018-03-18 17:50:00,3263,1,1,Mint Sauce,0.5
1796,2018-03-18 17:50:00,3264,1,5,Onion Chutney,0.5
1796,2018-03-18 17:50:00,3265,1,3,Mango Chutney,0.5
1797,2018-03-18 13:53:00,3266,1,1,Mint Sauce,0.5
1797,2018-03-18 13:53:00,3267,1,5,Onion Chutney,0.5
1797,2018-03-18 13:53:00,3268,1,2,Lime Pickle,0.5
1798,2018-03-18 12:58:00,3269,1,3,Mango Chutney,0.5
1799,2018-03-17 19:28:00,3270,1,3,Mango Chutney,0.5
1800,2018-03-17 18:19:00,3271,2,3,Mango Chutney,0.5
1800,2018-03-17 18:19:00,3272,1,5,Onion Chutney,0.5
1801,2018-03-17 18:18:00,3273,1,3,Mango Chutney,0.5
1801,2018-03-17 18:18:00,3274,1,1,Mint Sauce,0.5
1802,2018-03-17 17:33:00,3275,1,1,Mint Sauce,0.5
1803,2018-03-17 16:30:00,3276,1,3,Mango Chutney,0.5
1804,2018-03-16 18:53:00,3277,2,4,Red Sauce,0.5
1804,2018-03-16 18:53:00,3278,2,1,Mint Sauce,0.5
1804,2018-03-16 18:53:00,3279,1,5,Onion Chutney,0.5
1805,2018-03-16 18:11:00,3280,1,3,Mango Chutney,0.5
1806,2018-03-16 17:52:00,3281,2,3,Mango Chutney,0.5
1806,2018-03-16 17:52:00,3282,2,1,Mint Sauce,0.5
1806,2018-03-16 17:52:00,3283,2,5,Onion Chutney,0.5
1807,2018-03-15 19:01:00,3284,1,3,Mango Chutney,0.5
1808,2018-03-14 18:52:00,3285,1,3,Mango Chutney,0.5
1808,2018-03-14 18:52:00,3286,1,5,Onion Chutney,0.5
1808,2018-03-14 18:52:00,3287,1,4,Red Sauce,0.5
1809,2018-03-12 18:23:00,3288,2,3,Mango Chutney,0.5
1810,2018-03-11 21:04:00,3289,2,1,Mint Sauce,0.5
1811,2018-03-11 20:22:00,3290,2,1,Mint Sauce,0.5
1811,2018-03-11 20:22:00,3291,1,4,Red Sauce,0.5
1812,2018-03-11 19:37:00,3292,1,3,Mango Chutney,0.5
1812,2018-03-11 19:37:00,3293,1,1,Mint Sauce,0.5
1812,2018-03-11 19:37:00,3294,1,2,Lime Pickle,0.5
1813,2018-03-11 18:42:00,3295,2,5,Onion Chutney,0.5
1814,2018-03-11 17:21:00,3296,1,3,Mango Chutney,0.5
1814,2018-03-11 17:21:00,3297,1,1,Mint Sauce,0.5
1815,2018-03-11 17:04:00,3298,1,3,Mango Chutney,0.5
1816,2018-03-10 20:30:00,3299,1,4,Red Sauce,0.5
1817,2018-03-10 19:48:00,3300,1,3,Mango Chutney,0.5
1818,2018-03-10 19:37:00,3301,1,3,Mango Chutney,0.5
1818,2018-03-10 19:37:00,3302,1,4,Red Sauce,0.5
1819,2018-03-10 19:19:00,3303,2,1,Mint Sauce,0.5
1819,2018-03-10 19:19:00,3304,1,4,Red Sauce,0.5
1819,2018-03-10 19:19:00,3305,1,5,Onion Chutney,0.5
1819,2018-03-10 19:19:00,3306,1,3,Mango Chutney,0.5
1820,2018-03-09 18:11:00,3307,2,1,Mint Sauce,0.5
1820,2018-03-09 18:11:00,3308,1,3,Mango Chutney,0.5
1820,2018-03-09 18:11:00,3309,1,5,Onion Chutney,0.5
1821,2018-03-09 18:06:00,3310,1,3,Mango Chutney,0.5
1821,2018-03-09 18:06:00,3311,1,4,Red Sauce,0.5
1822,2018-03-09 15:33:00,3312,1,1,Mint Sauce,0.5
1823,2018-03-08 16:16:00,3313,1,3,Mango Chutney,0.5
1824,2018-03-05 18:26:00,3314,1,3,Mango Chutney,0.5
1824,2018-03-05 18:26:00,3315,1,4,Red Sauce,0.5
1825,2018-03-05 17:44:00,3316,1,5,Onion Chutney,0.5
1826,2018-03-04 19:32:00,3317,1,3,Mango Chutney,0.5
1826,2018-03-04 19:32:00,3318,1,1,Mint Sauce,0.5
1827,2018-03-04 18:50:00,3319,1,3,Mango Chutney,0.5
1827,2018-03-04 18:50:00,3320,1,5,Onion Chutney,0.5
1827,2018-03-04 18:50:00,3321,1,1,Mint Sauce,0.5
1828,2018-03-03 21:59:00,3322,1,3,Mango Chutney,0.5
1829,2018-03-03 19:55:00,3323,2,3,Mango Chutney,0.5
1829,2018-03-03 19:55:00,3324,2,1,Mint Sauce,0.5
1829,2018-03-03 19:55:00,3325,2,5,Onion Chutney,0.5
1830,2018-03-03 19:23:00,3326,2,3,Mango Chutney,0.5
1831,2018-03-03 19:07:00,3327,1,1,Mint Sauce,0.5
1831,2018-03-03 19:07:00,3328,1,5,Onion Chutney,0.5
1832,2018-03-03 18:51:00,3329,1,3,Mango Chutney,0.5
1833,2018-03-03 17:33:00,3330,1,3,Mango Chutney,0.5
1833,2018-03-03 17:33:00,3331,1,1,Mint Sauce,0.5
1833,2018-03-03 17:33:00,3332,1,5,Onion Chutney,0.5
1833,2018-03-03 17:33:00,3333,1,4,Red Sauce,0.5
1834,2018-03-02 21:01:00,3334,1,1,Mint Sauce,0.5
1835,2018-03-02 19:15:00,3335,1,1,Mint Sauce,0.5
1835,2018-03-02 19:15:00,3336,1,5,Onion Chutney,0.5
1835,2018-03-02 19:15:00,3337,1,4,Red Sauce,0.5
1836,2018-03-02 17:54:00,3338,1,3,Mango Chutney,0.5
1836,2018-03-02 17:54:00,3339,1,1,Mint Sauce,0.5
1837,2018-03-02 17:42:00,3340,1,3,Mango Chutney,0.5
1837,2018-03-02 17:42:00,3341,1,1,Mint Sauce,0.5
1837,2018-03-02 17:42:00,3342,1,5,Onion Chutney,0.5
1837,2018-03-02 17:42:00,3343,1,4,Red Sauce,0.5
1838,2018-03-01 18:28:00,3344,1,3,Mango Chutney,0.5
1839,2018-02-28 19:17:00,3345,1,3,Mango Chutney,0.5
1840,2018-02-28 18:45:00,3346,1,4,Red Sauce,0.5
1841,2018-02-25 19:15:00,3347,1,1,Mint Sauce,0.5
1841,2018-02-25 19:15:00,3348,1,2,Lime Pickle,0.5
1842,2018-02-25 17:32:00,3349,1,5,Onion Chutney,0.5
1843,2018-02-24 22:43:00,3350,1,3,Mango Chutney,0.5
1844,2018-02-24 19:45:00,3351,1,3,Mango Chutney,0.5
1845,2018-02-24 19:31:00,3352,1,1,Mint Sauce,0.5
1846,2018-02-24 18:48:00,3353,1,3,Mango Chutney,0.5
1847,2018-02-24 18:46:00,3354,1,3,Mango Chutney,0.5
1848,2018-02-24 18:30:00,3355,1,2,Lime Pickle,0.5
1849,2018-02-24 18:25:00,3356,1,1,Mint Sauce,0.5
1850,2018-02-24 18:07:00,3357,2,3,Mango Chutney,0.5
1851,2018-02-24 18:07:00,3358,1,1,Mint Sauce,0.5
1851,2018-02-24 18:07:00,3359,1,3,Mango Chutney,0.5
1851,2018-02-24 18:07:00,3360,1,4,Red Sauce,0.5
1852,2018-02-24 17:49:00,3361,1,1,Mint Sauce,0.5
1852,2018-02-24 17:49:00,3362,1,5,Onion Chutney,0.5
1852,2018-02-24 17:49:00,3363,1,3,Mango Chutney,0.5
1853,2018-02-24 17:09:00,3364,1,1,Mint Sauce,0.5
1854,2018-02-23 19:55:00,3365,1,3,Mango Chutney,0.5
1854,2018-02-23 19:55:00,3366,1,1,Mint Sauce,0.5
1854,2018-02-23 19:55:00,3367,1,2,Lime Pickle,0.5
1855,2018-02-23 18:38:00,3368,1,1,Mint Sauce,0.5
1855,2018-02-23 18:38:00,3369,1,5,Onion Chutney,0.5
1855,2018-02-23 18:38:00,3370,1,4,Red Sauce,0.5
1855,2018-02-23 18:38:00,3371,1,3,Mango Chutney,0.5
1855,2018-02-23 18:38:00,3372,1,2,Lime Pickle,0.5
1856,2018-02-23 17:14:00,3373,1,4,Red Sauce,0.5
1856,2018-02-23 17:14:00,3374,1,1,Mint Sauce,0.5
1856,2018-02-23 17:14:00,3375,1,5,Onion Chutney,0.5
1857,2018-02-23 16:08:00,3376,1,3,Mango Chutney,0.5
1858,2018-02-22 19:34:00,3377,1,3,Mango Chutney,0.5
1859,2018-02-22 18:54:00,3378,1,5,Onion Chutney,0.5
1860,2018-02-21 19:46:00,3379,1,3,Mango Chutney,0.5
1861,2018-02-21 19:25:00,3380,2,5,Onion Chutney,0.5
1861,2018-02-21 19:25:00,3381,1,3,Mango Chutney,0.5
1862,2018-02-21 18:41:00,3382,1,3,Mango Chutney,0.5
1862,2018-02-21 18:41:00,3383,1,1,Mint Sauce,0.5
1862,2018-02-21 18:41:00,3384,1,5,Onion Chutney,0.5
1862,2018-02-21 18:41:00,3385,1,4,Red Sauce,0.5
